file,class,method,variable,usage
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$ElementsIterator,hasNext/0,nodesIter,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$ElementsIterator,remove/0,nodesIter,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$ElementsIterator,next/0,nodesIter,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLFLList.java,linkedLists.SLFLList$NodesIterator,hasNext/0,curr,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLFLList.java,linkedLists.SLFLList$NodesIterator,remove/0,canRemove,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLFLList.java,linkedLists.SLFLList$NodesIterator,remove/0,ptntr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLFLList.java,linkedLists.SLFLList$NodesIterator,next/0,canRemove,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLFLList.java,linkedLists.SLFLList$NodesIterator,next/0,ptntr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLFLList.java,linkedLists.SLFLList$NodesIterator,next/0,curr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,setElement/1[T],element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,getNext/0,next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,setNext/1[linkedLists.AbstractDLList.DNode<T>],next,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,"DNode/3[T,linkedLists.AbstractDLList.DNode<T>,linkedLists.AbstractDLList.DNode<T>]",next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,"DNode/3[T,linkedLists.AbstractDLList.DNode<T>,linkedLists.AbstractDLList.DNode<T>]",prev,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,"DNode/3[T,linkedLists.AbstractDLList.DNode<T>,linkedLists.AbstractDLList.DNode<T>]",element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,setPrev/1[linkedLists.AbstractDLList.DNode<T>],prev,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,clean/0,next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,clean/0,prev,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,clean/0,element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,getPrev/0,prev,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractDLList.java,linkedLists.AbstractDLList$DNode,getElement/0,element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,"addNodeAfter/2[interfases.Node<T>,interfases.Node<T>]",length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,removeNode/1[interfases.Node<T>],length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getNodeAfter/1[interfases.Node<T>],length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,DLDHDTList/0,trailer,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,DLDHDTList/0,length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,DLDHDTList/0,header,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getFirstNode/0,length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getFirstNode/0,header,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getNodeBefore/1[interfases.Node<T>],length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,makeEmpty/0,trailer,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,makeEmpty/0,header,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,length/0,length,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,addFirstNode/1[interfases.Node<T>],header,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getLastNode/0,trailer,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getLastNode/0,length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,"addNodeBefore/2[interfases.Node<T>,interfases.Node<T>]",length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,addLastNode/1[interfases.Node<T>],trailer,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,addLastNode/1[interfases.Node<T>],length,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,destroy/0,header,4
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,remove/0,canRemove,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,remove/0,ptntr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,next/0,canRemove,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,next/0,ptntr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,next/0,curr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,hasNext/0,curr,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,setElement/1[T],element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,getNext/0,next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,setNext/1[linkedLists.AbstractSLList.SNode<T>],next,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,"SNode/2[T,linkedLists.AbstractSLList.SNode<T>]",next,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,"SNode/2[T,linkedLists.AbstractSLList.SNode<T>]",element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/0,next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/0,element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/1[T],next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/1[T],element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,clean/0,next,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,clean/0,element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,getElement/0,element,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,remove/0,canRemove,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,remove/0,ptntr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,remove/0,curr,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,next/0,canRemove,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,next/0,ptntr,3
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,next/0,curr,4
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,hasNext/0,curr,1
